candidate_id,ALPINE_P_291_KS,All_manure_CaO_SPXY_strat_Manure_type,All_manure_K2O_SPXY_strat_Manure_type,All_manure_MgO_SPXY_strat_Manure_type,All_manure_P2O5_SPXY_strat_Manure_type,All_manure_Total_N_SPXY_strat_Manure_type,An_spxyG70_30_byCultivar_ASD,An_spxyG70_30_byCultivar_MicroNIR,An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,An_spxyG70_30_byCultivar_NeoSpectra,Beef_Marbling_RandomSplit,Beer_OriginalExtract_60_KS,Beer_OriginalExtract_60_YbaseSplit,Biscuit_Fat_40_RandomSplit,Biscuit_Sucrose_40_RandomSplit,Brix_spxy70,C_woOutlier,Ccar_spxyG_block2deg,Chla+b_spxyG_block2deg,Chla+b_spxyG_species,Corn_Oil_80_ZhengChenPelegYbaseSplit,Corn_Starch_80_ZhengChenPelegYbaseSplit,DIESEL_bp50_246_b-a,DIESEL_bp50_246_hla-b,DIESEL_bp50_246_hlb-a,Escitalopramt_310_Zhao,Firmness_spxy70,Fv_Fm_grp70_30,LMA_spxyG70_30_byCultivar_ASD,LP_spxyG,LUCAS_SOC_Cropland_8731_NocitaKS,LUCAS_pH_Organic_1763_LiuRandomOrganic,MP_spxyG,Malaria_Oocist_333_Maia,Malaria_Sporozoite_229_Maia,Milk_Fat_1224_KS,Milk_Lactose_1224_KS,Milk_Urea_1224_KS,NP_spxyG,N_wOutlier,N_woOutlier,Pi_spxyG,Quartz_spxy70,Rd25_CBtestSite,Rd25_GTtestSite,Rd25_XSBNtestSite,Rd25_spxy70,Rice_Amylose_313_YbasedSplit,TIC_spxy70,V25_spxyG,WOOD_Density_402_Olale,WOOD_N_402_Olale,WUEinst_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,brix_groupSampleID_stratDateVar_balRows,grapevine_chloride_556_KS,ph_groupSampleID_stratDateVar_balRows,ta_groupSampleID_stratDateVar_balRows
AOM_v0 | AOM-PLS | AOM-compact-cv3-numpy | AOM-compact-cv3-numpy,1.01842836931,1.056872123,1.06683921713,1.0270878406,1.01496560075,0.991683037899,1.14572262532,0.985955225901,1.09606079401,1.104264223,1.02176999308,0.868799117999,1.16648247416,1.0737798039,1.20815350566,0.830512248847,1.61394801426,1.26032015945,1.0961485718,1.3661365787,1.26312056998,1.64472610417,1.01785953417,1.13183456123,0.965613409887,1.22483989626,1.09637976471,1.00181317665,0.9732869372,0.956160970898,1.00519364799,1.34574385068,1.14764074714,0.997131080584,0.997259573135,1.11882935898,1.03418483682,1.00873311419,1.37422538588,1.29737940205,1.35381661026,1.17657916439,1.00000000428,0.999997088729,1.02163760548,0.972926624791,1.03206846438,1.29696801595,1.35880391771,1.35428122474,1.04516140955,1.00275553745,1.06986603498,1.1780798046,1.12173445349,1.09049706609,1.15265424433
AOM_v0 | AOM-PLS | pipeline-emsc1-x-osc3-default | pipeline-emsc1-x-osc3-default,1.77339603807,1.74713143958,2.71758757332,3.03963824165,3.23258768197,4.11130874906,1.06667704544,1.14416443179,1.20739033402,0.936591023625,1.3548421086,4.43183329404,9.5605798735,4.7940429707,4.06612092209,1.00935006439,1.75426016314,0.15861094469,0.33405722889,0.425785636605,7.4298225795,10.9568992168,6.55641695174,6.59463568169,4.77202683094,3.22238952417,0.876042073564,1.19204034937,3.33567580073,1.13342071716,1.61587586808,3.39476857233,0.940917276698,0.980043167153,1.07629029603,11.2426658173,2.97545713077,1.23827229312,1.60549761164,5.38580267083,6.16841445624,1.25858494455,73820936.6292,1.55728011708,1.22063571314,1.09754792063,1.49868619706,2.75409221731,2.99204668177,0.997410494432,1.33413198137,1.3222300282,1.21133332967,1.42803884114,1.6421301685,1.33678142338,1.22429702946
AOM_v0 | AOM-PLS | pipeline-emsc1-x-x-compact | pipeline-emsc1-x-x-compact,1.76151246754,1.80495947092,79.9771970589,3.03940769707,4.3432699281,4.11713823467,1.11686241606,1.13595514921,2.1266953004,0.939567280921,2.14055137316,4.47559029128,11.4270666809,7.44753595606,5.34174742077,0.998651601669,4.83701281967,0.180190750701,2.11272710562,1.08074590152,7.49389499268,188.244546129,6.68208137085,6.60283599052,4.76862404589,3.18202445135,1.09907575016,1.59248839988,3.52001107353,1.13096843232,1.61652148132,3.63992246284,0.98778889416,0.979585463848,1.11980943352,102.445709838,2.97776350076,1.23879766265,1.60699768919,6.43757788997,6.17364833946,1.2613813098,73820936.6292,1.55512164428,1.22110063355,1.40111887315,1.56373849264,2.81037771105,9.36711780023,2.23534151522,19.0378020674,3.47862015789,2.67479280435,1.41972956031,1.65850410463,1.21109405091,1.11738148605
AOM_v0 | AOM-PLS | pipeline-emsc1-x-x-default | pipeline-emsc1-x-x-default,1.72245273906,1.80495947092,99.5459884252,3.09404802274,4.11229439054,4.15388141318,1.11610678031,1.03349704685,2.1266953004,0.939567280921,1.79054282663,4.52889403375,11.0455043918,6.35016132492,5.2504836761,0.998651601669,4.68426172445,0.274136714719,2.11272710562,1.084593258,7.65184572648,233.354943329,6.83892951677,6.62172402051,26.3197930693,3.23470005236,1.10265960553,2.04253509725,3.52440657628,1.13096843232,1.61650405615,3.41218181765,0.984721462659,0.979492342238,1.11980943352,98.099243507,3.30810575187,1.23822161903,1.58994436524,5.40787312509,6.17485530867,1.2613813098,73820936.6298,1.57905212381,1.22110063355,1.40111887315,1.89608787912,2.76418864418,13.0096857091,1.94520486345,19.8298556105,3.5379530122,5.16596458865,1.41972956031,1.65850410463,1.21109405091,1.11738148605
AOM_v0 | AOM-PLS | pipeline-emsc2-asls-osc1-compact | pipeline-emsc2-asls-osc1-compact,1.73123848565,1.75693877011,2.64308968298,3.0469573937,3.19917226312,4.10656883419,1.05463380396,1.14079487947,1.213204617,0.93986843623,1.35369906726,4.29101740655,9.53738829054,4.85969614205,4.12930304595,1.02057958331,1.75083627933,0.158691896547,0.339118124143,0.420927856347,7.39861910315,9.92183185327,4.97674919684,6.12690125469,4.78211554848,3.19858941314,0.965256770243,1.19230685725,3.33517854925,1.8149549126,1.61627671281,3.38757002762,0.957302910337,0.973758068599,1.00643423272,10.2087792424,2.9826516479,1.23795934426,2.07300443657,5.37596793077,6.16928159996,1.41634767499,74353755.5897,1.55273421022,1.23206309841,1.1462228927,1.49569274783,2.73474503741,2.4404965684,2.49123881654,1.32627683539,1.3213297874,1.21095719132,1.90349106177,1.63921543567,9.77753120272,8.18014061085
AOM_v0 | AOM-PLS | pipeline-emsc2-asls-osc1-default | pipeline-emsc2-asls-osc1-default,1.73124782032,1.75757276312,2.64308206434,3.04558746862,3.19949480848,4.10696796023,1.05463380396,1.14079487947,1.21360435772,0.939925952874,1.35350872232,4.27973277217,9.53743706308,4.85989308738,4.12935654548,1.0170873802,1.75083627933,0.158660882065,0.338729485622,0.420923784278,7.39860017871,9.88832886202,5.04686770233,6.12814988126,4.78211554848,3.19572071621,0.912645336964,1.19333830793,3.33406045892,1.67211193323,1.61627913884,3.38856560927,1.02777900369,0.97236842343,1.00663378666,10.2087792424,2.97016067918,1.23829111247,1.68990756746,5.37500311808,6.17130282563,1.27838740503,74353755.5897,1.55377882655,1.23201085922,1.14618539551,1.49546651182,2.74043782746,2.44050394853,2.49123881654,1.32175626597,1.32133061257,1.21012206891,1.67276544939,1.6386442393,8.96633265548,7.27005249006
AOM_v0 | AOM-PLS | pipeline-emsc2-asls-osc2-compact | pipeline-emsc2-asls-osc2-compact,1.73005735093,1.75690441531,2.64310031396,3.04344869864,3.19883860872,4.10651099276,1.05467412245,1.14079180103,1.21327090696,0.940167802918,1.35248192622,4.33833413583,9.53741446122,4.84071635259,4.12426743922,1.02130146731,1.75093184487,0.158684881351,0.336106166512,0.421301500366,7.39900250268,10.1073717127,4.93843148352,6.12633667004,4.78031209647,3.19599100235,0.967019742685,1.19308978987,3.33625047396,1.20985362061,1.61632353334,3.38749267686,0.953952422899,0.972459803564,1.02011124787,10.2823568002,2.99554138098,1.237732518,1.70046234447,5.37596943751,6.169264164,1.25010490019,74327984.3113,1.55273401628,1.23516456847,1.14633989747,1.49594991774,2.73994471797,2.44042741433,2.49125555927,1.3262827585,1.32132701306,1.211066363,1.77135116896,1.63937255655,9.77753120272,4.66306264196
AOM_v0 | AOM-PLS | pipeline-emsc2-asls-osc2-default | pipeline-emsc2-asls-osc2-default,1.74533771086,1.75751246077,2.64310031396,3.04399888522,3.19865079242,4.10647883448,1.05469444163,1.14079180103,1.21264176731,0.94022543375,1.35229107671,4.24541479122,9.53742981855,4.844304674,4.1224906326,1.01823740594,1.75093184487,0.15867937141,0.336004872168,0.421315701348,7.41317125944,10.4492144932,5.11903628138,6.12766223035,4.78031209647,3.19511894136,0.955862478737,1.19463367677,3.33632081862,1.31844584403,1.6162934735,3.39453694992,0.953952422899,0.972362434777,1.00662940693,10.2218141632,3.00134050759,1.23828152534,1.86827272174,5.37502437315,6.17136555514,1.25135497542,74328000.9858,1.55379732056,1.23483701585,1.14624123373,1.49642068659,2.73876946088,2.44042795076,2.49120585289,1.32275120094,1.32132085987,1.21112792063,1.78836216814,1.63881646507,8.93630589667,7.23460515612
AOM_v0 | AOM-PLS | pipeline-emsc2-asls-osc3-compact | pipeline-emsc2-asls-osc3-compact,1.7297702267,1.7569053549,2.64310031396,3.04126208185,3.19875808393,4.10655476735,1.05468847755,1.14033170675,1.21328548477,0.940183026682,1.35305740112,4.33815753058,9.53742053638,4.85861973908,4.12919275836,1.02129811898,1.75120543139,0.158691896547,0.336493056775,0.421237868471,7.40356902096,10.1384542682,4.92058648588,6.13971472193,4.77726316255,3.19875210928,0.963325065175,1.19302069481,3.33594307995,1.20977088444,1.61672318697,3.39332582208,1.00555415916,0.972527564721,1.02775781285,10.2320028229,2.99493400997,1.23778362719,1.70046335302,5.37698406597,6.1686412882,1.25010425698,74327946.9312,1.5527339882,1.23285289796,1.14634221081,1.4958645347,2.74290622044,2.44042091528,2.49125507507,1.32625947719,1.32151628023,1.21106522492,1.71602332461,1.6390780429,9.74720301981,4.69820556827
AOM_v0 | AOM-PLS | pipeline-emsc2-asls-osc3-default | pipeline-emsc2-asls-osc3-default,1.74272758073,1.75742773042,2.6428286266,3.04425367693,3.19880382993,4.10695021903,1.05468847755,1.14050473515,1.21276200323,0.940228667782,1.35291996961,4.24809088201,9.5374223465,4.85867101154,4.13549290698,1.01933677841,1.75192429812,0.158666200173,0.336607763574,0.421296233203,7.41259454171,10.6272101673,4.94341558415,6.13829517786,4.77726316255,3.19884809826,0.957963197809,1.19386542588,3.3361094693,2.11066367475,1.61676872487,3.39464760763,1.00555415916,0.972248462979,1.01717498683,10.2103933884,2.99953011727,1.23782122199,1.87453685515,5.37693352766,6.17123570695,1.25010941017,74327976.3198,1.55387141408,1.23060980016,1.14922214591,1.49585055314,2.7442804566,2.44036699155,2.49120902547,1.32227348501,1.32109275269,1.21112463959,1.75289906329,1.63922598725,8.80127455265,7.15608237553
AOM_v0 | AOM-PLS | pipeline-emsc2-asls-x-compact | pipeline-emsc2-asls-x-compact,1.73271552863,2.33704485019,2.64309308153,3.63942341447,4.16862539065,4.44745964317,1.72356851847,1.13961714066,1.16022824974,1.73056877082,1.41224891438,4.23263082242,9.53750161809,16.0437761353,15.7821729511,2.2209731158,1.75163532762,0.158952373258,0.427817836817,1.81387815562,14.042747905,38.5070657877,5.01856273692,6.13317306215,9.66657157198,3.14802973022,1.97420844279,1.50347929717,3.33637629183,17.8324682663,1.61636744303,3.38693330666,0.992747792993,0.973108350503,1.07246557307,18.6641747261,7.37704067621,1.24064199004,12.0055251001,7.18337079662,6.34228407758,1.40611337876,52724354.1231,1.75242515851,1.28254424393,19.6908518615,2.85108319469,3.1477007199,2.70038059589,2.4912218514,1.32595825085,2.46408497411,1.21098222451,5.71091384887,1.63947458971,11.6180496538,17.7566346703
AOM_v0 | AOM-PLS | pipeline-emsc2-asls-x-default | pipeline-emsc2-asls-x-default,1.74424798251,1.95058650427,2.64308937172,4.84443663128,5.79947271584,11.1326068365,1.71287203782,1.26292876223,1.14696655032,2.71713613206,1.36419391615,4.22894473156,9.53663482698,24.5367675239,17.4857506496,2.13541327303,1.80515618009,0.30362884212,0.427817836817,2.39404409191,9.38057567083,45.9781077531,5.1331271223,6.17603086511,17.6094569699,3.02122441029,1.97420844279,6.69617762277,3.35453951647,9.72217494625,1.61634261923,3.38709950975,3.11082233513,0.972329444448,1.13386586059,22.6450084105,4.17178462827,1.24064199004,62.9188434097,7.18337079662,6.30095532469,17.2343045992,50302546.0626,1.67305910676,1.28254424393,14.4383309438,2.24702367276,3.05399057425,2.42707231841,2.95743025176,1.32155921924,2.81293399642,1.20943088741,1.49521859896,12.8595607248,1.3116624429,16.0070647076
AOM_v0 | AOM-PLS | pipeline-emsc2-x-osc1-compact | pipeline-emsc2-x-osc1-compact,1.7752366592,1.7563649061,2.6418133357,3.04985423828,3.19924741903,4.11079477203,1.05328770521,1.14252447377,1.20124828394,0.940096946978,1.35290790973,4.22378480541,9.53750480947,4.86391145461,4.07754122314,1.01978664674,1.75267208697,0.158994512346,0.337565825141,0.420866018122,7.40019390061,9.31238104409,5.06358455689,6.13337413795,4.78107334282,3.19659229766,0.939232834643,1.19160771385,3.33414981247,2.0742590208,1.61666229059,3.392251745,1.08889780287,0.973826470382,0.998205468121,9.99960382062,3.05010672747,1.23624110375,2.12537487699,5.3776328152,6.16981869605,1.46419109288,73942216.0081,1.55286984426,1.2194335208,1.11118454284,1.4974322522,2.75865373337,2.44054869995,1.97198381772,1.32553079638,1.32116408824,1.21128305295,1.66376155063,1.63985486637,8.26756608268,6.16483530997
AOM_v0 | AOM-PLS | pipeline-emsc2-x-osc1-default | pipeline-emsc2-x-osc1-default,1.7752366592,1.7563649061,2.64178656008,3.05135104072,3.1992736186,4.10925082911,1.05330818775,1.14269508858,1.20111333417,0.940096946978,1.35241453772,4.22450706082,9.53712306598,4.86391145461,4.07752044677,1.01978664674,1.75270441694,0.158873331626,0.337649966316,0.420865481525,7.40016430232,9.38617876778,5.04566392898,6.13488857555,4.78106942244,3.19385690871,0.937648486449,1.19154194272,3.3335583923,2.15273330188,1.61666209715,3.392251745,1.08756351629,0.973826470382,0.997939702319,9.9932103098,3.04026794939,1.23639978754,2.11971154424,5.3768963276,6.17055499199,1.44280424186,73942215.8896,1.55379045172,1.21933975872,1.10266171394,1.50011653413,2.75737099855,2.44055254413,2.08295207524,1.32553079638,1.32113157361,1.21335489128,1.70135112697,1.63921577284,8.26756608268,6.18183045695
AOM_v0 | AOM-PLS | pipeline-emsc2-x-osc2-compact | pipeline-emsc2-x-osc2-compact,1.77519636252,1.75631915737,2.64174082795,3.05034597879,3.19920959167,4.10991953627,1.05312176721,1.14153195287,1.20447022146,0.940103920536,1.35261637611,4.22372936662,9.53723903359,4.86622855021,4.07730019442,1.01972293804,1.75250385272,0.159450957774,0.337774765692,0.420862786325,7.40020075137,9.28886192006,4.99674543111,6.13490715643,4.77847546084,3.19941731574,0.960063235949,1.19312638742,3.33419149335,2.08731806871,1.61666225006,3.392251745,1.08196525078,0.973332430595,0.997211715972,9.98997207319,3.04963282721,1.23625050341,2.12082881535,5.37763116212,6.16983382113,1.46718623758,73942215.999,1.55274887068,1.22319617117,1.09683992856,1.50598755656,2.75807571622,2.44055296062,1.98554614404,1.32602677145,1.32116792237,1.21139592254,1.67257293868,1.64071825338,1.9054369446,6.12200850395
AOM_v0 | AOM-PLS | pipeline-emsc2-x-osc2-default | pipeline-emsc2-x-osc2-default,1.76954757042,1.75632107989,2.64160348646,3.05034049496,3.19920659646,4.1093598171,1.05303300719,1.14145052651,1.20785620843,0.940103920536,1.35260406392,4.22442868304,9.53712754311,4.86565419368,4.07695185112,1.01972293804,1.75250556382,0.158860143049,0.337774765692,0.42086465613,7.40017320283,9.39666823479,5.02173037487,6.13461343348,4.77847546084,3.19934438117,0.960063235949,1.19448357963,3.33365869763,2.15959335506,1.61666203364,3.392251745,1.07858253099,0.973338564712,0.996251445154,9.99141799789,3.03910189507,1.23624169539,2.10651758803,5.37688909297,6.17052117086,1.46222441276,73942216.0008,1.55370766763,1.22319617117,1.21558404942,1.5031321428,2.75725736284,2.44055289195,2.06790923257,1.32320060763,1.3211410655,1.21304152473,1.62918853148,1.64072948562,5.75324866418,4.07164929209
AOM_v0 | AOM-PLS | pipeline-emsc2-x-osc3-compact | pipeline-emsc2-x-osc3-compact,1.77616266184,1.75631906989,2.64170027024,3.05077131957,3.19923160352,4.1096637986,1.05299055921,1.14154749595,1.20440343993,0.940103840679,1.35284686982,4.22763290086,9.53719072234,4.86686983091,4.07731030135,1.01634078225,1.75250457089,0.159442456128,0.337473132094,0.420865106181,7.40020816571,9.09453659837,5.02834405376,6.13321128065,4.7753578871,3.19949456957,0.959419911079,1.19312155552,3.33374937654,2.12119543954,1.61679008771,3.39006140963,1.05782004142,0.973836951896,0.99753876105,9.99218702015,3.04598440104,1.23628275145,2.12823234213,5.37726006507,6.16983374374,1.46002157223,73942215.9987,1.55274882152,1.22498855822,1.17578732159,1.50154598869,2.75824316002,2.44055404822,1.96557683171,1.32595780201,1.32116764282,1.21137629739,1.67130798573,1.64069893547,1.90679727768,6.11634800863
AOM_v0 | AOM-PLS | pipeline-emsc2-x-osc3-default | pipeline-emsc2-x-osc3-default,1.77616266184,1.75631934043,2.64169987976,3.05105238898,3.19921707903,4.10923793472,1.05290023986,1.14146308481,1.20254441628,0.940103840679,1.35284572918,4.22437882417,9.53707699473,4.86711024335,4.07700767974,1.0156836813,1.7525058703,0.158857131089,0.337506633132,0.420863180958,7.40018421489,9.13673628967,5.15770531294,6.13268244886,4.77533318763,3.19942727838,0.959419911079,1.19477581851,3.33561934232,2.21947952897,1.61682801658,3.38971105633,1.05558396759,0.973953242474,0.996763423452,9.99130090587,3.04845974245,1.23627904492,2.11003853316,5.37767115097,6.1705064764,1.47272395582,73942216.004,1.55371112761,1.22198187186,1.17596770085,1.49839729564,2.75775357151,2.44055402349,2.05178198085,1.32620039802,1.32113392928,1.21181730194,1.62519832769,1.6407126182,1.90679727768,4.0640875184
AOM_v0 | AOM-PLS | pipeline-emsc2-x-x-compact | pipeline-emsc2-x-x-compact,1.77780639956,1.89016817379,2.63772503212,3.06981617831,9.41430846604,6.05777312723,0.977086092362,1.24654867542,1.16875857118,2.60394915416,1.40137369303,4.23299217304,9.53719969896,15.4199837794,9.03067638077,2.06350469426,1.75268496076,0.159076852522,0.347830594508,2.32824708216,8.65807147844,53.3387243419,5.08832069386,6.13378638827,15.4694706906,2.89626458109,6.44692093168,1.25738716473,3.37457996523,1.84080711835,1.61731086745,3.42140572948,1.07549261412,0.973945447161,1.06554195443,17.825616569,11.4304978546,1.24048950151,3.30652765436,6.93764748327,8.58230420138,7.10468248783,73942216.0105,1.66886309791,1.21582878732,1.11579241898,3.87009583615,3.01787455751,3.52099632729,2.10990681091,1.32547482405,2.65169023208,1.21029626265,2.54976577933,12.4285403542,7.72830747808,1.49069128876
AOM_v0 | AOM-PLS | pipeline-emsc2-x-x-default | pipeline-emsc2-x-x-default,1.77780639956,2.02424134593,2.63772503212,3.08230858881,9.41430846604,6.02271552195,1.23939106978,1.26214768417,1.16906005795,2.51160757812,1.40137369303,4.22860878641,9.53711829678,13.4697427576,43.7952175085,2.68457485368,1.75269131747,0.158839337221,0.347830594508,1.65373030442,8.66587545711,41.4489052867,5.07669807247,6.13551326467,15.4132265342,2.92121144635,7.76997143211,1.29462829938,3.37435108132,3.73517867244,1.61713556046,3.37136144245,1.60701389604,0.973854431709,1.00912833834,17.825616569,15.0382347342,1.24008188501,45.4886557819,6.93764748327,9.19224735901,1.28153327992,73942215.8698,1.66886309791,1.2157024087,16.9500413319,2.81331478338,3.16458427804,3.53343084228,2.10432439212,1.32547482405,2.86821694184,1.21198610963,2.54976577933,9.74964631436,7.72830747808,1.49069128876
AOM_v0 | AOM-PLS | pipeline-msc-asls-osc1-compact | pipeline-msc-asls-osc1-compact,1.68179910783,1.54659300055,1.61053418291,2.06510501411,2.32091314304,2.20262358595,1.00606430126,1.15112206391,1.20785397156,0.928221889425,1.34612522164,1.41843379146,2.91977616425,3.97477059369,4.26813741502,1.06638037005,1.45281006138,0.159961511315,0.357151475102,0.447413966314,5.91274709284,8.24981150312,4.55209303879,6.12757785239,4.64516115544,3.1280947596,1.0130063516,1.07210420109,2.48220779851,0.870726484807,1.53091469843,2.45199801652,0.92664568869,1.10312769358,1.00101835514,3.99303714519,2.90573225595,1.24350497244,1.22861309646,5.03155838104,5.77198113571,1.00307032052,22870372.1854,1.62245174793,2.16215368855,1.19300694348,1.42195614027,2.80238664369,2.25180694331,0.904638720225,1.21214060263,1.27147198384,1.22554832942,1.46200786054,1.62193411755,1.59221348213,1.34221114273
AOM_v0 | AOM-PLS | pipeline-msc-asls-osc1-default | pipeline-msc-asls-osc1-default,1.66861069172,1.54659300055,1.61053418291,2.0698298785,2.30584353151,2.20430657516,1.02476774661,1.13287614012,1.20904069874,0.929480612991,1.3465431363,0.942798437102,2.36811518849,3.73655754947,8.62967733334,1.06638037005,1.45281006138,0.15774317859,0.357151475102,0.377157941593,5.91274709284,8.4155469099,4.5509300101,6.18664114166,4.64447619475,3.10363083255,1.0130063516,1.06969824016,2.48220779851,0.87076855272,1.53103152981,2.45199801652,0.925524026806,1.09902641281,1.0010227464,4.00007619776,2.90579783168,1.24352549912,1.19361058327,5.03706992972,5.78431545359,1.07122859665,22866362.6455,1.63485688143,2.16215368855,1.18692186538,1.48179266984,2.79332493264,2.35199186421,0.829879975334,1.22439479711,1.23311480009,1.24075624423,1.46197286866,1.62199069497,1.59175736091,1.33398532241
AOM_v0 | AOM-PLS | pipeline-msc-asls-osc2-compact | pipeline-msc-asls-osc2-compact,1.67938198332,1.52299175826,1.60808397366,2.07007834476,2.30460832154,2.20301457943,0.999874585046,1.14983863892,1.21464435325,0.929764225531,1.33678547162,1.43019074062,2.92329746712,3.87206291511,4.07669925159,1.06368444479,1.45281006138,0.202753790268,0.350578009173,0.438350691883,5.95004351096,8.1336311657,4.5530064793,6.12638514789,4.64598860288,2.80438847164,1.08912631946,1.07216930247,2.47744517972,0.870727331273,1.53082292079,2.45199801652,0.917536556852,1.0944918583,1.00024554869,3.94719437652,2.90586222533,1.24335767776,1.22199292692,5.03246310824,5.7714467081,0.992120277133,22950840.9717,1.61740792229,2.16250874316,1.18699826003,1.42194224101,2.80227611865,2.26290019529,0.860085722499,1.21319624948,1.21606107084,1.21344801028,1.46205737899,1.6222209986,1.59242100181,1.32621854643
AOM_v0 | AOM-PLS | pipeline-msc-asls-osc2-default | pipeline-msc-asls-osc2-default,1.69545493547,1.51862024597,1.60721230794,2.07006020718,2.30657031529,2.20474092115,1.02536090675,1.12202007744,1.21150672283,0.93185572644,1.33962265366,0.92056422759,2.37029814919,3.66802228255,4.86605311419,1.06368444479,1.45281006138,0.208879926708,0.350578009173,0.398635315168,5.95004351096,8.17025170148,4.55077970791,6.17471797965,4.63834633497,2.73824235553,1.04148254918,1.06993607514,2.47744517972,0.870727331273,1.53088747473,2.45199801652,0.917146054873,1.08902780142,1.00026012145,4.15237153608,2.90594771674,1.24297330917,1.22484419839,5.03205835917,5.78923997258,1.08295938374,22960606.5506,1.62683074583,2.16250874316,1.18707841678,1.42192315773,2.79284659569,2.34152488666,0.833081521269,1.23879841275,1.26595025756,1.21636518318,1.4620096888,1.62232725735,1.59214287937,1.32621854643
AOM_v0 | AOM-PLS | pipeline-msc-asls-osc3-compact | pipeline-msc-asls-osc3-compact,1.67941866154,1.56761495082,1.61624497378,2.07065259471,2.32589841581,2.20281432798,1.00264656723,1.15138296598,1.21470859148,0.918870303123,1.346460964,1.45019391704,2.91726293848,4.80678159953,4.16256856723,1.06410562267,1.45380583256,0.207613752476,0.344705658235,0.44268706113,5.87775085917,9.10241131335,4.55375280138,6.12577278013,4.64663201249,2.87488663624,1.03152666855,1.07290007663,2.48094529883,0.870728100992,1.52676805561,2.45199801652,0.917626341473,1.11520454168,1.0003984614,3.94817120143,2.90632389426,1.24342532993,1.2286132486,5.03163638217,5.77163980211,0.927200814838,22947833.7257,1.62760084698,2.16250874316,1.17417257126,1.42196080662,2.80203342477,2.30798416494,0.857359247789,1.21320057484,1.21263857279,1.21323693762,1.46206344188,1.62229748577,1.59274568474,1.3260446084
AOM_v0 | AOM-PLS | pipeline-msc-asls-osc3-default | pipeline-msc-asls-osc3-default,1.69648627861,1.56761495082,1.61942430187,2.07023731655,2.30859774211,2.20421734533,1.01294220073,1.15298359857,1.21155349352,0.925255050655,1.34642272607,1.01645422196,2.81745010806,4.27583202218,4.85258190326,1.06410562267,1.45380583256,0.224222080543,0.344705658235,0.382394114814,6.02125407148,9.11253721809,4.55309008609,6.16762362304,4.6477445129,2.83091174281,1.03152666855,1.07220822413,2.48094529883,0.901431473869,1.52676805561,2.45199801652,0.916136247599,1.11882662869,1.00118854947,3.99187924221,2.90624528458,1.24317827577,1.2286132486,5.03088988136,5.80757481004,0.927161709942,22961361.8776,1.62471961121,2.18749806922,1.17043658997,1.42195428677,2.78716826901,2.30757226259,0.83086109566,1.23556041248,1.21730051412,1.19545945096,1.46189672724,1.622409339,1.59266279662,1.3260446084
AOM_v0 | AOM-PLS | pipeline-msc-asls-x-compact | pipeline-msc-asls-x-compact,1.10603455954,1.16466190186,1.19286039542,1.02093259313,1.14991107706,1.0856571081,1.07017158232,1.04084593804,1.26597232618,1.08889363398,0.989350557203,0.69956321137,1.67727610186,1.58666606793,3.50308149237,1.1546505246,2.30296734286,1.2220668837,1.83467398317,1.59707993314,2.60809892478,1.58603215612,0.983084195838,1.07736546599,0.952180467171,1.19170378418,0.720290235392,1.03018925174,0.970313832158,0.91267160218,1.14739787459,1.2421081582,0.95514566798,1.01689168257,1.08666670652,0.921094816959,1.05549969289,1.0069660652,1.18588330308,1.06606781489,1.15319372029,1.15318685043,5659279.81451,1.09063779236,2.41956151564,0.889772495585,1.11603832831,1.21471783388,1.18044136333,1.49096226988,1.01026301154,1.19020107196,1.35032687079,1.31974117517,1.04491459935,2.29111887635,1.79969192785
AOM_v0 | AOM-PLS | pipeline-msc-asls-x-default | pipeline-msc-asls-x-default,1.06643200131,1.09061293987,1.07088284344,1.03518945178,1.27937946451,1.17129993098,1.11280810058,1.24037869306,1.25530704174,1.14651826436,0.977819652066,0.699257344146,1.03390060225,1.62564259659,3.52015333328,1.09617454987,2.02338807484,1.17918332471,1.34332448447,1.92564936347,2.89691111403,1.79942652662,0.934069924316,1.22193375314,0.993605824146,1.07684590642,1.08663475293,1.02467915363,0.978966758271,0.903897708452,1.11640565836,1.25578350241,0.956024956833,1.01689168257,1.07108690451,0.931827815784,1.01172654559,1.02780263301,1.53381972527,1.07410532167,1.15943516175,1.31024652072,5215077.40022,1.09063779236,2.41112074109,0.921839021155,1.11603832831,1.09436326582,1.34956725313,1.44690611869,1.04138560914,1.00005479312,1.43511304459,1.2272207297,1.09103598883,1.8716651006,1.71551881281
