Circuit;Nb_Rep;Type_Rep;Resolution;Unite_X;Abs_ou_Ref;Labo_ou_Terrain;Date;Heure;Temperature;Hygrometrie;Year;Sample_ID;Team;Spectro;Rep
A;5;1;6.19435;nm;Abs;Terrain;04/12/24;43500;;;2022;BGE13;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/12/24;43020;;;2022;BGE13;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/12/24;43020;;;2022;BGE13;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/12/24;43020;;;2022;BGE13;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/12/24;43020;;;2022;BGE13;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/12/24;43020;;;2022;BGE13;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/12/24;41820;;;2022;BGE13;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/12/24;41820;;;2022;BGE13;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/12/24;41880;;;2022;BGE13;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/12/24;41880;;;2022;BGE13;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/12/24;41880;;;2022;BGE13;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/12/24;53460;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/12/24;53460;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/12/24;53460;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/12/24;53460;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/12/24;53460;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/12/24;41040;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/12/24;41040;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/12/24;41040;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/12/24;41040;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/12/24;41040;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/12/24;40020;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/12/24;40020;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/12/24;40020;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/12/24;40020;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/12/24;40020;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/12/24;39060;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/12/24;39060;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/12/24;39060;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/12/24;39060;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/12/24;39120;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/12/24;53340;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/12/24;53340;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/12/24;53340;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/12/24;53340;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/12/24;53400;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/12/24;43620;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/12/24;43620;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/12/24;43620;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/12/24;43620;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/12/24;43620;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/12/24;40080;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/12/24;40080;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/12/24;40080;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/12/24;40140;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/12/24;40140;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/11/24;63360;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/11/24;63360;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/11/24;63360;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/11/24;63360;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/11/24;63420;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/11/24;59220;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/11/24;59220;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/11/24;59220;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/11/24;59220;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/11/24;59220;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/11/24;54720;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/11/24;54780;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/11/24;54780;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/11/24;54780;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/11/24;54780;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/12/24;54060;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/12/24;54120;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/12/24;54120;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/12/24;54120;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/12/24;54120;;;2022;BGE14;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/12/24;52920;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/12/24;52920;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/12/24;52920;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/12/24;52920;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/12/24;52980;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/12/24;51240;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/12/24;51240;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/12/24;51240;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/12/24;51240;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/12/24;51300;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/12/24;41640;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/12/24;41640;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/12/24;41640;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/12/24;41640;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/12/24;41640;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/11/24;64680;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/11/24;64680;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/11/24;64740;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/11/24;64740;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/11/24;64740;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/11/24;60120;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/11/24;60120;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/11/24;60120;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/11/24;60120;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/11/24;60120;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/11/24;55920;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/11/24;55920;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/11/24;55920;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/11/24;55920;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/11/24;55920;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/12/24;55020;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/12/24;55020;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/12/24;55020;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/12/24;55080;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/12/24;55080;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/12/24;51840;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/12/24;51840;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/12/24;51840;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/12/24;51840;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/12/24;51840;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/12/24;41940;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/12/24;41940;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/12/24;41940;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/12/24;41940;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/12/24;42000;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/12/24;36480;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/12/24;36480;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/12/24;36480;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/12/24;36480;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/12/24;36480;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/11/24;61200;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/11/24;61200;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/11/24;61200;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/11/24;61200;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/11/24;61200;;;2022;BGE15;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/12/24;51960;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/12/24;51960;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/12/24;51960;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/12/24;51960;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/12/24;51960;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/11/24;57180;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/11/24;57180;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/11/24;57180;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/11/24;57180;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/11/24;57240;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/12/24;55140;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/12/24;55140;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/12/24;55140;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/12/24;55140;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/12/24;55140;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/12/24;52500;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/12/24;52500;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/12/24;52500;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/12/24;52500;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/12/24;52500;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/12/24;42540;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/12/24;42540;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/12/24;42600;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/12/24;42600;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/12/24;42600;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/12/24;37200;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/12/24;37260;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/12/24;37260;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/12/24;37260;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/12/24;37260;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/11/24;62460;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/11/24;62460;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/11/24;62460;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/11/24;62460;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/11/24;62460;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/11/24;58260;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/11/24;58260;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/11/24;58320;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/11/24;58320;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/11/24;58320;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/11/24;60840;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/11/24;60900;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/11/24;60900;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/11/24;60900;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/11/24;60900;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/11/24;56460;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/11/24;56460;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/11/24;56460;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/11/24;56460;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/11/24;56460;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/12/24;43800;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/12/24;43800;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/12/24;43800;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/12/24;43800;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/12/24;43800;;;2022;BGE16;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/12/24;38580;;;2022;BGE17;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/12/24;38580;;;2022;BGE17;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/12/24;38580;;;2022;BGE17;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/12/24;38580;;;2022;BGE17;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
A;5;1;6.19435;nm;Abs;Terrain;04/12/24;38580;;;2022;BGE17;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_5
A;1;1;6.19435;nm;Abs;Terrain;04/12/24;50280;;;2022;BGE17;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_1
A;2;1;6.19435;nm;Abs;Terrain;04/12/24;50280;;;2022;BGE17;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_2
A;3;1;6.19435;nm;Abs;Terrain;04/12/24;50340;;;2022;BGE17;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_3
A;4;1;6.19435;nm;Abs;Terrain;04/12/24;50340;;;2022;BGE17;PEGASE_St-Gilles;VIAVI MicroNIRS;Mesure_4
