Circuit;Nb_Rep;Type_Rep;Resolution;Unite_X;Abs_ou_Ref;Labo_ou_Terrain;Date;Heure;Temperature;Hygrometrie;Year;Sample_ID;Team;Spectro;Rep
A;5;1;5.72;nm;Abs;Terrain;04/10/24;11:28:24;;;2022;BGE137;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;18:19:16;;;2022;BGE138;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;18:19:22;;;2022;BGE138;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;18:19:28;;;2022;BGE138;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;18:19:34;;;2022;BGE138;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;18:19:40;;;2022;BGE138;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;15:10:08;;;2022;BGE139;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;15:10:14;;;2022;BGE139;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;15:10:20;;;2022;BGE139;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;15:10:26;;;2022;BGE139;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;15:10:36;;;2022;BGE139;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;15:54:42;;;2022;BGE14;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;15:54:48;;;2022;BGE14;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;15:54:54;;;2022;BGE14;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;15:55:02;;;2022;BGE14;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;15:55:08;;;2022;BGE14;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;17:58:48;;;2022;BGE140;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;17:58:56;;;2022;BGE140;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;17:59:02;;;2022;BGE140;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;17:59:08;;;2022;BGE140;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;17:59:14;;;2022;BGE140;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;16:58:46;;;2022;BGE141;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;16:58:52;;;2022;BGE141;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;16:58:58;;;2022;BGE141;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;16:59:02;;;2022;BGE141;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;16:59:08;;;2022;BGE141;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;14:10:48;;;2022;BGE142;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;14:10:56;;;2022;BGE142;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;14:11:04;;;2022;BGE142;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;14:11:10;;;2022;BGE142;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;14:11:18;;;2022;BGE142;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;11:49:40;;;2022;BGE143;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;11:49:52;;;2022;BGE143;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;11:50:00;;;2022;BGE143;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;11:50:06;;;2022;BGE143;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;11:50:14;;;2022;BGE143;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;18:07:30;;;2022;BGE144;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;18:07:36;;;2022;BGE144;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;18:07:42;;;2022;BGE144;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;18:07:48;;;2022;BGE144;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;18:07:56;;;2022;BGE144;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;14:42:56;;;2022;BGE145;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;14:43:04;;;2022;BGE145;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;14:43:12;;;2022;BGE145;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;14:43:20;;;2022;BGE145;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;14:43:26;;;2022;BGE145;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;17:49:48;;;2022;BGE146;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;17:49:56;;;2022;BGE146;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;17:50:02;;;2022;BGE146;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;17:50:08;;;2022;BGE146;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;17:50:14;;;2022;BGE146;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;17:22:32;;;2022;BGE147;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;17:22:38;;;2022;BGE147;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;17:22:46;;;2022;BGE147;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;17:22:54;;;2022;BGE147;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;17:23:00;;;2022;BGE147;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;16:02:26;;;2022;BGE148;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;16:02:34;;;2022;BGE148;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;16:02:42;;;2022;BGE148;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;16:02:48;;;2022;BGE148;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;16:02:54;;;2022;BGE148;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;11:51:50;;;2022;BGE149;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;11:51:58;;;2022;BGE149;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;11:52:06;;;2022;BGE149;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;11:52:14;;;2022;BGE149;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;11:52:20;;;2022;BGE149;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;11:18:16;;;2022;BGE15;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;11:18:22;;;2022;BGE15;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;11:18:26;;;2022;BGE15;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;11:18:30;;;2022;BGE15;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;11:18:38;;;2022;BGE15;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;18:06:22;;;2022;BGE150;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;18:06:30;;;2022;BGE150;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;18:06:36;;;2022;BGE150;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;18:06:40;;;2022;BGE150;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;18:06:46;;;2022;BGE150;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;14:44:18;;;2022;BGE151;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;14:44:24;;;2022;BGE151;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;14:44:30;;;2022;BGE151;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;14:44:36;;;2022;BGE151;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;14:44:40;;;2022;BGE151;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;11:04:50;;;2022;BGE152;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;11:05:00;;;2022;BGE152;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;11:05:06;;;2022;BGE152;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;11:05:10;;;2022;BGE152;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;11:05:14;;;2022;BGE152;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;17:21:16;;;2022;BGE153;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;17:21:22;;;2022;BGE153;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;17:21:28;;;2022;BGE153;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;17:21:34;;;2022;BGE153;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;17:21:38;;;2022;BGE153;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;16:03:54;;;2022;BGE154;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;16:04:00;;;2022;BGE154;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;16:04:08;;;2022;BGE154;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;16:04:14;;;2022;BGE154;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;16:04:22;;;2022;BGE154;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;11:53:16;;;2022;BGE155;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;11:53:22;;;2022;BGE155;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;11:53:28;;;2022;BGE155;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;11:53:34;;;2022;BGE155;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;11:53:40;;;2022;BGE155;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;18:05:06;;;2022;BGE156;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;18:05:12;;;2022;BGE156;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;18:05:18;;;2022;BGE156;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;18:05:22;;;2022;BGE156;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;18:05:26;;;2022;BGE156;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;14:45:42;;;2022;BGE157;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;14:45:50;;;2022;BGE157;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;14:45:58;;;2022;BGE157;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;14:46:04;;;2022;BGE157;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;14:46:10;;;2022;BGE157;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;17:48:30;;;2022;BGE158;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;17:48:40;;;2022;BGE158;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;17:48:44;;;2022;BGE158;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;17:48:50;;;2022;BGE158;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;17:48:56;;;2022;BGE158;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;17:19:54;;;2022;BGE159;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;17:20:02;;;2022;BGE159;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;17:20:08;;;2022;BGE159;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;17:20:16;;;2022;BGE159;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;17:20:24;;;2022;BGE159;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;11:46:18;;;2022;BGE16;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;11:46:22;;;2022;BGE16;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;11:46:28;;;2022;BGE16;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;11:46:32;;;2022;BGE16;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;11:46:38;;;2022;BGE16;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;16:05:18;;;2022;BGE160;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;16:05:24;;;2022;BGE160;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;16:05:32;;;2022;BGE160;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;16:05:40;;;2022;BGE160;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;16:05:46;;;2022;BGE160;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;11:54:38;;;2022;BGE161;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;11:54:48;;;2022;BGE161;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;11:54:54;;;2022;BGE161;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;11:55:02;;;2022;BGE161;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;11:55:10;;;2022;BGE161;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;18:03:54;;;2022;BGE162;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;18:04:00;;;2022;BGE162;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;18:04:06;;;2022;BGE162;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;18:04:12;;;2022;BGE162;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;18:04:18;;;2022;BGE162;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;14:47:18;;;2022;BGE163;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;14:47:26;;;2022;BGE163;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;14:47:34;;;2022;BGE163;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;14:47:38;;;2022;BGE163;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;14:47:46;;;2022;BGE163;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;17:47:02;;;2022;BGE164;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;17:47:06;;;2022;BGE164;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;17:47:16;;;2022;BGE164;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;17:47:20;;;2022;BGE164;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;17:47:26;;;2022;BGE164;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;17:18:18;;;2022;BGE165;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;17:18:24;;;2022;BGE165;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;17:18:30;;;2022;BGE165;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;17:18:36;;;2022;BGE165;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;17:18:42;;;2022;BGE165;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;16:06:50;;;2022;BGE166;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;16:06:56;;;2022;BGE166;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;16:07:10;;;2022;BGE166;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;16:07:16;;;2022;BGE166;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;16:07:24;;;2022;BGE166;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;17:38:34;;;2022;BGE167;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;17:38:42;;;2022;BGE167;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;17:38:50;;;2022;BGE167;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;17:38:56;;;2022;BGE167;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;17:39:04;;;2022;BGE167;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;11:26:42;;;2022;BGE168;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;11:26:48;;;2022;BGE168;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;11:26:54;;;2022;BGE168;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;11:26:58;;;2022;BGE168;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;11:27:04;;;2022;BGE168;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;15:17:12;;;2022;BGE169;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;15:17:18;;;2022;BGE169;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;15:17:22;;;2022;BGE169;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;15:17:28;;;2022;BGE169;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;15:17:34;;;2022;BGE169;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;17:24:08;;;2022;BGE17;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;17:24:14;;;2022;BGE17;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;17:24:20;;;2022;BGE17;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;17:24:24;;;2022;BGE17;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
A;5;1;5.72;nm;Abs;Terrain;04/10/24;17:24:28;;;2022;BGE17;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_5
A;1;1;5.72;nm;Abs;Terrain;04/10/24;17:06:18;;;2022;BGE170;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_1
A;2;1;5.72;nm;Abs;Terrain;04/10/24;17:06:24;;;2022;BGE170;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_2
A;3;1;5.72;nm;Abs;Terrain;04/10/24;17:06:30;;;2022;BGE170;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_3
A;4;1;5.72;nm;Abs;Terrain;04/10/24;17:06:36;;;2022;BGE170;PEGASE_St-Gilles;IDiL FlameNIR;Mesure_4
